# source=synthetic sigma=0.002 rad/s seed=0
# accel_unit=m/s^2
# gyro_unit=rad/s
# frame=hand
# bias_subtracted=0
# note=synthetic still noise, do not copy Allan output into firmware
t_us,gx,gy,gz,ax,ay,az
16560000,-0.000264946025,-0.00185269764,0.00126195301,0,0,9.80665
16570000,-0.000402025438,-0.00190703341,0.00174691357,0,0,9.80665
16580000,0.000431981365,-0.000222948472,0.00249330806,0,0,9.80665
16590000,0.00349159515,0.00121696137,0.00418975575,0,0,9.80665
16600000,0.000273206921,-0.00234386119,0.00383857679,0,0,9.80665
16610000,0.00175993363,-0.00102789496,-0.00406149889,0,0,9.80665
16620000,0.00312442466,0.00120005086,-0.00124424201,0,0,9.80665
16630000,0.00179616491,0.00135705833,-0.00246783231,0,0,9.80665
16640000,0.00250767131,-5.2366292e-05,-0.00161078882,0,0,9.80665
16650000,0.0002013436,-0.00132188223,-0.00118679955,0,0,9.80665
16660000,0.000299234869,-0.00427967084,-0.000159948524,0,0,9.80665
16670000,0.00461744663,0.000189948494,-0.00119284981,0,0,9.80665
16680000,0.00195367732,0.000813646892,0.0011949621,0,0,9.80665
16690000,0.00317696553,-0.00249331184,0.00223248424,0,0,9.80665
16700000,-0.00136096555,-0.000171203734,-0.00299135982,0,0,9.80665
16710000,0.00150897723,-0.00394464962,0.000577504354,0,0,9.80665
16720000,0.00671719593,-0.00404389006,0.00041453505,0,0,9.80665
16730000,0.00140847548,-0.000590866458,0.00141065329,0,0,9.80665
16740000,-0.0017937036,0.00271579438,0.00120767034,0,0,9.80665
16750000,0.00238201433,-0.000649297362,0.00186166663,0,0,9.80665
16760000,-0.00172491715,0.00132943449,-0.00100785756,0,0,9.80665
16770000,0.00171545567,0.000942350158,0.00164221146,0,0,9.80665
16780000,0.00275290918,0.000376262433,-0.00246105039,0,0,9.80665
16790000,0.00315614826,0.000146198366,0.000783106895,0,0,9.80665
16800000,-0.00176584955,-0.000561404754,0.00118175604,0,0,9.80665
16810000,0.00187935641,-0.000140074995,0.00245036187,0,0,9.80665
16820000,-0.00109814187,-0.00309328641,-0.00363456127,0,0,9.80665
16830000,0.00150679879,0.000559905597,0.000596596798,0,0,9.80665
16840000,0.00128299343,-0.00458349585,0.0011540977,0,0,9.80665
16850000,0.000377543646,0.00298016265,-0.00228874677,0,0,9.80665
16860000,-0.00120392796,0.000203487117,-0.00351383884,0,0,9.80665
16870000,-0.000582911202,0.00230894324,0.00108075002,0,0,9.80665
16880000,0.00019213032,0.00307011687,0.00102375591,0,0,9.80665
16890000,0.00154363102,-0.00157657363,0.00280297905,0,0,9.80665
16900000,-0.00234020709,0.00201529099,0.00211697946,0,0,9.80665
16910000,0.00108441699,0.00355125373,0.000754260762,0,0,9.80665
16920000,0.00169946538,-0.00220149601,-0.000733108029,0,0,9.80665
16930000,0.00223273666,0.000712859997,0.000853397822,0,0,9.80665
16940000,0.00159718118,0.00206622406,-0.000261277481,0,0,9.80665
16950000,0.00175852058,-0.00356799358,0.00190379643,0,0,9.80665
16960000,0.000460576381,0.00273094037,0.00143138782,0,0,9.80665
16970000,0.00193336851,-0.00409811763,-0.00279535107,0,0,9.80665
16980000,0.000781106134,-0.00180922461,-0.000863109523,0,0,9.80665
16990000,0.000263462401,-0.00220805598,0.00194023996,0,0,9.80665
17000000,0.00183255601,0.00266012992,-0.00181847736,0,0,9.80665
17010000,0.00523636141,-0.00160477294,0.000588703684,0,0,9.80665
17020000,0.0049031479,0.00167741044,-0.00288531403,0,0,9.80665
17030000,0.0027172252,0.00257257277,0.00108511761,0,0,9.80665
17040000,0.00232730121,-0.00242397165,0.000135142271,0,0,9.80665
17050000,1.6171842e-05,-0.00317452065,-0.00141073004,0,0,9.80665
17060000,0.000111178477,-0.00218008135,-0.00133491211,0,0,9.80665
17070000,-0.00039247315,0.00227173886,0.00310995077,0,0,9.80665
17080000,0.0058306333,-0.00203262583,0.000911352143,0,0,9.80665
17090000,0.00124123979,-0.00161858242,-0.00138686712,0,0,9.80665
17100000,0.00282914597,0.0014327092,0.00429907445,0,0,9.80665
17110000,-0.00124458254,0.00234484375,-0.00083724327,0,0,9.80665
17120000,-0.00107820352,0.00128577518,8.29645799e-05,0,0,9.80665
17130000,0.0042583478,-0.00411649579,0.00251151172,0,0,9.80665
17140000,-0.000924659904,-0.00196479009,-0.00392077743,0,0,9.80665
17150000,0.00220560122,-0.00129750719,0.0027006018,0,0,9.80665
17160000,0.0015529374,-0.00244999577,-0.00187401081,0,0,9.80665
17170000,-0.0012432281,-0.00315193396,0.00120060919,0,0,9.80665
17180000,-0.00120329176,-0.00172123251,0.000206145651,0,0,9.80665
17190000,0.00044919933,-0.000358212447,0.00160214669,0,0,9.80665
17200000,0.00197266382,-0.00270910631,0.000172148107,0,0,9.80665
17210000,-0.00197269535,-0.00110027144,0.00106259344,0,0,9.80665
17220000,0.000294565308,0.000374545293,0.00299492517,0,0,9.80665
17230000,0.00380698294,-0.00489425344,-0.00117041854,0,0,9.80665
17240000,0.000743439749,0.00162374761,-0.000578751631,0,0,9.80665
17250000,0.00446640575,0.000723739946,-0.00157385955,0,0,9.80665
17260000,-0.000752466137,-0.00204767809,-0.00310549832,0,0,9.80665
17270000,0.000445445836,0.00229561714,0.00104231306,0,0,9.80665
17280000,0.00342044547,-0.00172155592,-0.00145420939,0,0,9.80665
17290000,0.000167285302,-0.0023121146,0.00412910552,0,0,9.80665
17300000,0.000432908852,0.00153313933,0.000844410529,0,0,9.80665
17310000,-0.000124313987,0.0015327778,0.00134735243,0,0,9.80665
17320000,0.0017598553,-0.000530786624,0.000751705112,0,0,9.80665
17330000,0.00212865855,0.00296704782,-0.00035217466,0,0,9.80665
17340000,9.98125384e-05,-0.00278999073,-3.66360016e-05,0,0,9.80665
17350000,0.00171509832,0.00310410303,-0.00198839042,0,0,9.80665
17360000,-0.00316166053,-0.00158205448,-0.00033378299,0,0,9.80665
17370000,-0.0004479799,0.00405578309,-0.00553301976,0,0,9.80665
17380000,-0.0012450775,-0.00157843796,0.001096852,0,0,9.80665
17390000,0.0025678551,-0.000399054941,0.00137439324,0,0,9.80665
17400000,0.000349006822,-0.00386640557,0.000207152658,0,0,9.80665
17410000,-0.00120396055,-0.00507273435,-0.00152434879,0,0,9.80665
17420000,0.000167487436,-0.000555306005,0.000205158985,0,0,9.80665
17430000,0.00122240732,0.00263930262,0.000748268829,0,0,9.80665
17440000,0.00152126735,0.00239344026,0.00251964062,0,0,9.80665
17450000,-0.000667246735,0.000287442951,-0.00138374429,0,0,9.80665
17460000,0.00108848298,0.00255372163,0.000454763579,0,0,9.80665
17470000,0.000296833173,-0.00314946151,0.000980951568,0,0,9.80665
17480000,0.00081976962,0.00116083135,0.00167856177,0,0,9.80665
17490000,0.00254802735,0.00185679429,-8.54744689e-05,0,0,9.80665
17500000,0.00374446626,-0.00382551365,0.00250978937,0,0,9.80665
17510000,-0.00114766534,-0.00403002729,-0.000241962965,0,0,9.80665
17520000,0.000427462183,0.00132394313,-0.00135018981,0,0,9.80665
17530000,-0.00141086473,-0.000242093105,0.00116105998,0,0,9.80665
17540000,-0.000670536207,-0.000248923427,-0.00219164681,0,0,9.80665
17550000,0.00125260146,-0.000561345314,-0.00479124158,0,0,9.80665
17560000,0.00195099323,-0.000881593988,-0.00176848525,0,0,9.80665
17570000,0.004758609,0.000436345333,-0.0006907071,0,0,9.80665
17580000,-0.000231353741,2.01100941e-05,0.0019161919,0,0,9.80665
17590000,0.00125575308,0.000626682548,-0.00170339196,0,0,9.80665
17600000,0.000571337,0.00156581403,0.000433856859,0,0,9.80665
17610000,0.00221020261,-0.00106802412,0.00280606146,0,0,9.80665
17620000,-0.000305835497,-0.00210839694,-0.00243429586,0,0,9.80665
17630000,0.00159390719,-0.00077123508,0.00188338838,0,0,9.80665
17640000,5.26356015e-05,-0.00365311474,0.000284874603,0,0,9.80665
17650000,-0.000790478142,-0.00180884695,0.00231204329,0,0,9.80665
17660000,0.00190474804,-0.00142254531,0.00012190923,0,0,9.80665
17670000,-0.00139077867,-0.00324069287,0.00130052477,0,0,9.80665
17680000,0.0032988941,0.000296911399,-0.00190389408,0,0,9.80665
17690000,0.000744993826,-0.000693968209,7.56420475e-05,0,0,9.80665
17700000,-0.00166689151,0.000425923055,-0.000198842262,0,0,9.80665
17710000,-0.00124792182,-0.00420528603,-0.0022401137,0,0,9.80665
17720000,-0.00057151447,-4.78521992e-05,0.00174182464,0,0,9.80665
17730000,-0.00212323068,0.000831546072,0.00178570988,0,0,9.80665
17740000,-0.000520127809,-0.00203972802,0.00392131923,0,0,9.80665
17750000,0.000515970805,0.000691558149,-0.000508333721,0,0,9.80665
17760000,0.00040713595,-0.00346853861,-0.000251676514,0,0,9.80665
17770000,-0.00136499892,-0.00242363197,0.00116919342,0,0,9.80665
17780000,-0.000108600524,0.00381271625,-0.000329150284,0,0,9.80665
17790000,0.00261681882,0.000236195484,-0.00272837079,0,0,9.80665
17800000,-0.00349821373,-0.00386507318,-0.000204302062,0,0,9.80665
17810000,0.00314571081,-0.00180007586,0.000504596244,0,0,9.80665
17820000,0.00133022164,0.00479064983,-0.000904607724,0,0,9.80665
17830000,-4.82561295e-05,-0.000622193091,0.000456426633,0,0,9.80665
17840000,-0.00362143323,-0.000546713763,-0.00101324544,0,0,9.80665
17850000,0.000691196737,-0.00247247564,0.00180593122,0,0,9.80665
17860000,0.00311620601,0.000594292209,0.00194514191,0,0,9.80665
17870000,-0.000782376772,-0.00224326413,-0.00103378852,0,0,9.80665
17880000,0.00240106677,0.00138259152,0.00200900244,0,0,9.80665
17890000,0.00133450813,6.68161484e-05,0.00184961207,0,0,9.80665
17900000,-0.000391081432,-0.00121778837,0.000989183678,0,0,9.80665
17910000,0.00413640333,0.000752792224,0.000135635363,0,0,9.80665
17920000,6.29525875e-06,-0.000215559777,-0.00526790554,0,0,9.80665
17930000,0.00243126683,0.000473067487,-0.00150557519,0,0,9.80665
17940000,0.00167353231,-0.000376021782,-0.00186160854,0,0,9.80665
17950000,0.00374076946,-0.000151248485,-0.0018836284,0,0,9.80665
17960000,0.00534079288,-0.000590428734,-0.00114427933,0,0,9.80665
17970000,0.00249517081,0.00128251528,0.000829164085,0,0,9.80665
17980000,-0.00481427008,-0.00060963522,5.17931239e-05,0,0,9.80665
17990000,0.000786588402,0.000746024938,0.000698918089,0,0,9.80665
18000000,0.00051534854,-0.00342477101,0.00155262332,0,0,9.80665
18010000,0.000499363914,-0.000177610075,0.00252022528,0,0,9.80665
18020000,0.00270101411,-0.000118913034,-0.00159299171,0,0,9.80665
18030000,-0.000697374584,-0.00309855135,-0.000909701264,0,0,9.80665
18040000,0.004556189,-0.00069148184,0.000137466265,0,0,9.80665
18050000,0.00113658973,0.000653233728,0.00258116154,0,0,9.80665
18060000,0.0005820342,0.00111171121,0.00640821623,0,0,9.80665
18070000,-0.00403014622,-0.00111044293,5.44747065e-05,0,0,9.80665
18080000,0.00106855087,-0.000107344706,-0.00111348872,0,0,9.80665
18090000,0.00729006851,-0.00110421021,0.00065044361,0,0,9.80665
18100000,0.000557082359,0.000567339998,0.00126203989,0,0,9.80665
18110000,0.00161950147,0.00232935497,-8.00176747e-05,0,0,9.80665
18120000,0.00301980748,-0.00344455191,0.00223839506,0,0,9.80665
18130000,0.00208073047,0.00065443019,0.000480879474,0,0,9.80665
18140000,0.000347140043,-0.00518884142,-0.00093313542,0,0,9.80665
18150000,0.000497420036,-0.00203643225,0.00103215776,0,0,9.80665
18160000,0.000258293434,0.00057683601,-0.000983182383,0,0,9.80665
18170000,0.00191949114,-0.000328252263,-0.000119626803,0,0,9.80665
18180000,-0.00124168331,0.00210118864,-0.00054779457,0,0,9.80665
18190000,-0.00146031539,0.00217650535,-0.00149133734,0,0,9.80665
18200000,-0.000780534115,-0.000176919107,-0.00266531014,0,0,9.80665
18210000,-0.000328198253,-0.0041009957,-0.00359820833,0,0,9.80665
18220000,0.000975263929,-0.000921079956,0.00270822459,0,0,9.80665
18230000,0.00460874773,4.66781073e-05,0.00102342228,0,0,9.80665
18240000,-0.00137664105,-0.00140934922,0.000396945767,0,0,9.80665
18250000,0.002964912,0.000721395445,-0.000137820845,0,0,9.80665
18260000,0.000625867611,-0.00213843813,-0.00262243241,0,0,9.80665
18270000,-0.000813907521,-0.000631615543,0.000643032411,0,0,9.80665
18280000,0.000561110252,7.78586193e-05,0.00381604284,0,0,9.80665
18290000,0.00143133337,-0.00111324033,-2.2578801e-05,0,0,9.80665
18300000,-0.00303103633,0.000613595763,0.000658963668,0,0,9.80665
18310000,0.00148827217,-0.00227961086,-0.00141572941,0,0,9.80665
18320000,-0.00182200995,-0.000416192655,0.00588410621,0,0,9.80665
18330000,0.00189131494,0.00358249758,-0.00140895036,0,0,9.80665
18340000,0.00130004655,0.0015493165,0.00261410478,0,0,9.80665
18350000,-0.00252705357,-0.00146376989,0.00215896526,0,0,9.80665
18360000,0.00429157054,-0.00187788952,-0.00140845524,0,0,9.80665
18370000,-0.00187099042,-0.000822736795,-0.00129368332,0,0,9.80665
18380000,0.00440335416,0.00231758936,0.000578548204,0,0,9.80665
18390000,0.0036859095,0.000999874348,0.000303435769,0,0,9.80665
18400000,0.00245847264,0.000977970173,0.000250011171,0,0,9.80665
18410000,-0.000256761807,-0.000946040309,0.000628151907,0,0,9.80665
18420000,0.00368787573,-0.00175568082,-0.000117265794,0,0,9.80665
18430000,0.00339368394,-0.00150188615,0.00209007571,0,0,9.80665
18440000,-0.00105656661,-0.00119327873,-0.000281832947,0,0,9.80665
18450000,0.00388203383,-0.00032186589,-0.0023041062,0,0,9.80665
18460000,-0.0015052175,0.0034353066,0.00127925802,0,0,9.80665
18470000,9.3136125e-05,0.00117923223,-0.00115671949,0,0,9.80665
18480000,0.00176492027,-0.00176669607,0.000458966175,0,0,9.80665
18490000,-0.00137298881,0.000272409729,0.00230311139,0,0,9.80665
18500000,0.000638001327,0.000681090956,-0.00132100966,0,0,9.80665
18510000,0.000485735686,-0.000103486814,0.00186971253,0,0,9.80665
18520000,0.00113731395,-0.0014948196,-0.00209408021,0,0,9.80665
18530000,0.000724610342,-0.00282089277,0.0018067199,0,0,9.80665
18540000,-0.00256913174,-3.98174398e-05,-0.000296179418,0,0,9.80665
18550000,0.00041849635,-0.000556449255,0.0014703453,0,0,9.80665
18560000,0.00161927405,-0.00318558523,0.00230550343,0,0,9.80665
18570000,-0.00105220234,-0.000972074119,0.00135450994,0,0,9.80665
18580000,0.00075783004,-0.00233092038,-0.0012804621,0,0,9.80665
18590000,3.62432479e-05,0.00241515318,-0.0024754073,0,0,9.80665
18600000,0.00309830249,-0.00316493256,-0.000857096244,0,0,9.80665
18610000,0.00197736496,-0.00207059701,8.03656326e-06,0,0,9.80665
18620000,0.000398959474,-0.002416721,0.00348702147,0,0,9.80665
18630000,0.000651689122,0.00257658291,-0.00404613521,0,0,9.80665
18640000,0.00316399907,-0.000537593776,-6.30005608e-05,0,0,9.80665
18650000,0.00323217607,0.0013206305,0.00268901319,0,0,9.80665
18660000,0.00265298076,-0.00100151374,-0.000692897331,0,0,9.80665
18670000,-3.63036336e-05,-0.00282944228,0.00221947159,0,0,9.80665
18680000,0.00260049912,0.000153486378,-0.000615349945,0,0,9.80665
18690000,-0.000584450667,-0.00131438102,-0.000245713177,0,0,9.80665
18700000,0.00202880439,0.000787489391,-0.00294151619,0,0,9.80665
18710000,0.00117177709,-0.000191766893,0.000811100628,0,0,9.80665
18720000,-0.00111099736,-1.97932228e-05,-0.00045137948,0,0,9.80665
18730000,0.00201617907,0.000218421966,0.00158514055,0,0,9.80665
18740000,0.00397030501,0.00045956014,0.00134888448,0,0,9.80665
18750000,0.00287489061,-0.00215450797,-0.00080663463,0,0,9.80665
18760000,0.000941717552,-0.00114594985,0.00341970942,0,0,9.80665
18770000,0.00109904997,-0.00294385719,-0.00310788468,0,0,9.80665
18780000,0.00631825308,-0.000522862047,0.00220415074,0,0,9.80665
18790000,0.00233252713,0.00304716927,9.04543774e-05,0,0,9.80665
18800000,-0.00375701013,-0.0030073209,-0.000219568709,0,0,9.80665
18810000,-0.000163923939,0.000739248213,-0.000759810211,0,0,9.80665
18820000,0.00477242999,-0.00175296145,0.00101568733,0,0,9.80665
18830000,-0.00201641059,0.0015037453,-0.00296981656,0,0,9.80665
18840000,0.00121636618,-0.00083288846,-0.00237265481,0,0,9.80665
18850000,-0.000752414591,0.000331203511,-0.00114394681,0,0,9.80665
18860000,0.00214007059,-0.00145726551,0.000757633038,0,0,9.80665
18870000,-0.000235196826,0.00108947181,-0.000671307115,0,0,9.80665
18880000,-0.0014362959,6.6321646e-05,0.00220895699,0,0,9.80665
18890000,-0.000351926779,-0.000712666629,-0.000519546819,0,0,9.80665
18900000,0.00293279239,-0.00183895983,-0.00144938617,0,0,9.80665
18910000,-0.000410656619,0.00111207365,-0.000169131715,0,0,9.80665
18920000,0.00275176978,-0.00093233089,0.000223851204,0,0,9.80665
18930000,-0.000811126031,-0.000739462292,-0.00290094797,0,0,9.80665
18940000,0.0012471438,-0.00252240046,0.000264545074,0,0,9.80665
18950000,0.0012750302,0.000622035714,5.70087002e-06,0,0,9.80665
18960000,8.37962571e-05,0.00393544392,0.0028404425,0,0,9.80665
18970000,0.0017650891,-0.00254496723,0.00117561891,0,0,9.80665
18980000,-0.00080252921,0.00135761785,-0.000387733798,0,0,9.80665
18990000,0.000743323018,0.00295509705,0.00278681512,0,0,9.80665
19000000,0.00195739606,-0.000972307549,-0.00219005285,0,0,9.80665
19010000,0.00292397028,-0.000593115826,0.000110317305,0,0,9.80665
19020000,-0.00308448492,-0.00269294075,-0.00379073092,0,0,9.80665
19030000,0.0011345808,-0.000737463798,-0.00346018007,0,0,9.80665
19040000,0.000882034207,-0.00229071969,-0.00467963258,0,0,9.80665
19050000,0.00203616088,0.00331630857,-0.00110087747,0,0,9.80665
19060000,0.00224655423,-0.000567100521,-0.000617645223,0,0,9.80665
19070000,0.0052641534,-0.00285860693,0.00152562396,0,0,9.80665
19080000,-0.00159705221,-0.00270527192,0.00163168194,0,0,9.80665
19090000,-0.000989981417,-0.000533952571,-0.000885451976,0,0,9.80665
19100000,0.00143523996,-0.00195056812,0.00116247156,0,0,9.80665
19110000,-0.000853435257,-0.000568835753,-0.000513216525,0,0,9.80665
19120000,-0.00126606095,-0.00324546445,-0.00105019951,0,0,9.80665
19130000,-0.0037534231,0.00412045692,0.00202785318,0,0,9.80665
19140000,0.00185463223,0.00292042582,-0.00423203501,0,0,9.80665
19150000,0.00240147565,-0.00365394654,0.000864179158,0,0,9.80665
19160000,0.00087425063,-0.0037566831,0.0015271972,0,0,9.80665
19170000,0.00326214755,4.30353274e-05,0.000556002057,0,0,9.80665
19180000,0.00132809683,-0.00317110247,8.80125142e-05,0,0,9.80665
19190000,0.00241690994,0.000103366899,0.00332112628,0,0,9.80665
19200000,0.00138825066,-0.00231147262,0.0010249019,0,0,9.80665
19210000,0.00230349248,-0.00143818558,0.00140150845,0,0,9.80665
19220000,0.00263780939,-0.00167100328,0.00181348522,0,0,9.80665
19230000,0.00302954066,-0.00287295306,0.000144291801,0,0,9.80665
19240000,0.0025483356,-0.000300374476,0.00176922294,0,0,9.80665
19250000,0.000102189713,-0.00299422157,0.000454998701,0,0,9.80665
19260000,-0.00294408094,5.00941805e-05,0.00318738858,0,0,9.80665
19270000,0.0017752463,-0.0013277541,-0.00102779996,0,0,9.80665
19280000,0.00092931937,0.00363278703,0.00177740768,0,0,9.80665
19290000,0.000774108385,-0.00121474896,0.00060752384,0,0,9.80665
19300000,0.00470457927,-0.00252133701,-0.00118288819,0,0,9.80665
19310000,-6.38863882e-05,-0.000625241937,0.000861416625,0,0,9.80665
19320000,0.0048908651,0.000890089724,-0.00308869814,0,0,9.80665
19330000,-0.00176859795,-0.000989127727,0.000305577541,0,0,9.80665
19340000,0.001767029,-0.00182843495,-0.000309070779,0,0,9.80665
19350000,-0.00131216229,-0.0025392106,5.17709843e-05,0,0,9.80665
19360000,0.00298058457,-0.00308456889,0.00234855127,0,0,9.80665
19370000,0.000482183525,-0.00224023309,0.00164132875,0,0,9.80665
19380000,0.000416531383,-0.000133644188,-0.000183030225,0,0,9.80665
19390000,0.000647465818,-0.00087782368,0.00125565791,0,0,9.80665
19400000,-0.00065628874,0.00205212956,0.0019979901,0,0,9.80665
19410000,0.00243212218,0.000298208208,0.000642165225,0,0,9.80665
19420000,0.00349648664,0.00122313579,0.000727595487,0,0,9.80665
19430000,0.00179401394,0.00266988781,0.0034741101,0,0,9.80665
19440000,0.00391752679,-0.000825190321,0.00315350576,0,0,9.80665
19450000,0.000526384871,0.00129738188,0.00142625469,0,0,9.80665
19460000,0.00093336829,0.000872468089,0.00180944123,0,0,9.80665
19470000,0.000520039535,-0.000200450954,-0.0016753456,0,0,9.80665
19480000,0.00609378302,-0.00202893919,0.00115045213,0,0,9.80665
19490000,0.00126191275,0.00158064878,-0.000786782204,0,0,9.80665
19500000,0.00301248718,0.00226853055,0.000889197456,0,0,9.80665
19510000,0.000351750635,0.000751507537,-0.00210008571,0,0,9.80665
19520000,0.00133161477,0.00213595413,0.000627464797,0,0,9.80665
19530000,-0.00347395206,-0.00193566206,0.000119156263,0,0,9.80665
19540000,0.000180958133,-0.00430747964,-0.00226773614,0,0,9.80665
19550000,0.00258680974,-0.000402544109,-0.00506935073,0,0,9.80665
19560000,0.0029696664,-0.00096294043,-2.61345312e-05,0,0,9.80665
19570000,-0.00159981904,0.00043529516,-0.00124709992,0,0,9.80665
19580000,0.000343047888,-0.00280930995,-0.00415693822,0,0,9.80665
19590000,0.00362449262,-0.00268821211,-0.00137709308,0,0,9.80665
19600000,0.000867399899,0.000909078807,-0.000965378794,0,0,9.80665
19610000,0.00198227256,0.00314724199,0.00100089517,0,0,9.80665
19620000,-0.000313206372,0.00180215753,-0.00154688902,0,0,9.80665
19630000,0.000140208602,0.00060190258,0.00105489411,0,0,9.80665
19640000,-0.00211598641,0.00358792244,0.00143142181,0,0,9.80665
19650000,0.00364073959,-0.000485903203,0.00317905776,0,0,9.80665
19660000,-0.000156604009,-0.000612141622,0.000123687553,0,0,9.80665
19670000,0.00251457964,-0.00323876848,0.00194444647,0,0,9.80665
19680000,0.000305629702,-0.00165690042,0.000779414277,0,0,9.80665
19690000,-0.00292026578,0.000694368358,-0.00147776683,0,0,9.80665
19700000,0.00182219261,0.000535786428,0.00647643998,0,0,9.80665
19710000,-0.00432823001,-0.00231400982,0.0041041724,0,0,9.80665
19720000,-0.000955272987,-0.000893182699,-0.000324575065,0,0,9.80665
19730000,-0.000263699087,0.0034238714,0.000199419809,0,0,9.80665
19740000,0.000124419826,0.00225099394,-0.000761727096,0,0,9.80665
19750000,0.000759048921,-0.000887032808,0.00386840354,0,0,9.80665
19760000,0.000113290551,-0.00315629529,0.00151310322,0,0,9.80665
19770000,-0.00102020915,-0.00187963628,0.000793157994,0,0,9.80665
19780000,0.000311476924,-0.00300464568,0.000149170811,0,0,9.80665
19790000,-0.00127498433,-0.00023936991,-0.00214978786,0,0,9.80665
19800000,0.000260593291,0.00307386677,-0.00152780339,0,0,9.80665
19810000,0.00103751246,0.00161182368,0.00240832095,0,0,9.80665
19820000,0.00230474756,-0.000585026554,0.00253998726,0,0,9.80665
19830000,0.000191359296,0.00361858985,0.000621129198,0,0,9.80665
19840000,-0.00213104173,0.00442883633,-0.000717052225,0,0,9.80665
19850000,0.00188716055,0.00134722554,0.00227156432,0,0,9.80665
19860000,-0.000478740053,-0.00155846105,0.000372071511,0,0,9.80665
19870000,0.00696677888,0.000441252886,0.000118107266,0,0,9.80665
19880000,0.00149171497,0.0014152933,0.00377337117,0,0,9.80665
19890000,0.00075953307,-0.00173001221,-0.000986860707,0,0,9.80665
19900000,-0.000166738299,0.0012814519,0.0011955096,0,0,9.80665
19910000,0.00242607954,0.00300377397,-0.000246408889,0,0,9.80665
19920000,0.00319769896,0.000427888836,-0.000703633193,0,0,9.80665
19930000,2.88124738e-05,-0.00113108371,0.000392538191,0,0,9.80665
19940000,0.00289887691,0.00155845629,0.000837736036,0,0,9.80665
19950000,0.00311547019,3.67704407e-05,0.000901106568,0,0,9.80665
19960000,0.000754102872,0.00350504511,0.00346783943,0,0,9.80665
19970000,1.74103783e-05,0.00124190259,0.000680520506,0,0,9.80665
19980000,0.00054637657,0.00098032811,0.000561093375,0,0,9.80665
19990000,0.00131969075,-0.0009526672,1.28825333e-05,0,0,9.80665
20000000,-0.00170372926,-0.00182514423,3.63993217e-05,0,0,9.80665
20010000,0.00275884206,0.00270818719,0.000919382382,0,0,9.80665
20020000,-0.0013723321,-0.00196001958,0.00105720242,0,0,9.80665
20030000,1.21995592e-05,-0.00270035635,-0.000415047349,0,0,9.80665
20040000,0.000970807827,0.000321263575,-0.00165023311,0,0,9.80665
20050000,0.000717202686,0.000769521126,0.0015803414,0,0,9.80665
20060000,0.00327135437,0.000553323008,0.000424400365,0,0,9.80665
20070000,0.00528384303,-0.000595767509,0.00349309656,0,0,9.80665
20080000,-4.0550956e-05,0.00181801144,-0.00270220692,0,0,9.80665
20090000,0.00250469834,-0.00179955167,-0.000431821261,0,0,9.80665
20100000,0.000481404551,-0.00171319836,-0.00532093906,0,0,9.80665
20110000,0.00492000788,-0.00126882176,-0.00256407242,0,0,9.80665
20120000,0.00342242938,0.00283216307,6.72370304e-05,0,0,9.80665
20130000,0.000582421776,-0.0029557362,0.000991818786,0,0,9.80665
20140000,-0.0010170667,0.0033379547,-0.000123198425,0,0,9.80665
20150000,0.00206685452,-0.00225003384,-0.000979106307,0,0,9.80665
20160000,0.0017693409,-0.00265686095,0.00189452689,0,0,9.80665
20170000,-0.000609047534,0.000116061365,-0.00163406568,0,0,9.80665
20180000,0.00281316853,-0.00339412697,5.80123531e-05,0,0,9.80665
20190000,0.000770482249,-0.00431179386,-0.00138796904,0,0,9.80665
20200000,0.00124909502,-0.00269005094,-0.000370691538,0,0,9.80665
20210000,-0.00444056337,-0.000379087992,-0.0017089996,0,0,9.80665
20220000,-0.00135904498,-0.00210098154,-0.000612249332,0,0,9.80665
20230000,-0.000119592262,0.00011788502,0.00197350521,0,0,9.80665
20240000,0.00188279454,-0.000984954685,0.0026342415,0,0,9.80665
20250000,-0.000907185938,-0.00136234302,-0.00578223702,0,0,9.80665
20260000,0.000951234814,-0.00153743015,0.00246519004,0,0,9.80665
20270000,3.99286965e-05,-0.00172634043,0.00478877944,0,0,9.80665
20280000,0.00183608258,-0.00207747221,-0.00295179802,0,0,9.80665
20290000,-0.0016865651,0.00174009425,0.000223340422,0,0,9.80665
20300000,0.00203125258,0.000155252059,-0.00114186673,0,0,9.80665
20310000,-0.000179384772,0.0010567027,-0.000365844783,0,0,9.80665
20320000,0.000280693823,-0.0010707032,0.000331280527,0,0,9.80665
20330000,0.00367071903,0.000234933838,0.00201005276,0,0,9.80665
20340000,-0.00111138501,-0.00246283951,0.00269294486,0,0,9.80665
20350000,0.00191004,0.00010345777,-0.000198793361,0,0,9.80665
20360000,0.00413767897,0.000236261127,-0.000578991117,0,0,9.80665
20370000,0.000208987334,-0.00105775185,0.00197357114,0,0,9.80665
20380000,0.00228366943,0.000612077476,0.00401724338,0,0,9.80665
20390000,0.00193224284,-0.000317540199,0.00160605472,0,0,9.80665
20400000,0.00221776397,-0.0038116803,-0.00183305285,0,0,9.80665
20410000,0.00254646868,0.00124940088,-0.000286618144,0,0,9.80665
20420000,0.000127494242,-0.00311379473,0.000503491932,0,0,9.80665
20430000,0.00166341114,0.000844903911,-0.000580492753,0,0,9.80665
20440000,-0.000132577238,0.00148331852,-2.33793056e-05,0,0,9.80665
20450000,0.00122915889,-0.00374977834,-0.000749884548,0,0,9.80665
